SegmentedFilename,FishDetected,ScaleDetected,FishHeight(cm),FishWidth(cm),FishDiagonal(cm),ScaleDiagonal(cm),ScaleWidth(cm),OnePixelValue,Circumference(cm),Area(cm),AspectRatio,DiagonalToHeightRatio,AreaRatio
2024-11-07_09_45_08_(14609)_sardine_input_(2).png,yes,yes,15.0,5.0,15.0,15.0,2.0,0.03138075313807531,37.0,61.0,0.3333333333333333,1.0543933054393306,0.20202962239583333
2024-11-07_09_45_22_(14610)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031446540880503145,36.0,55.0,0.26666666666666666,1.0439330543933054,0.18322265625
2024-11-07_09_45_22_(14610)_sardine_input_(1).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031446540880503145,36.0,51.0,0.26666666666666666,1.0459290187891441,0.16951171875
2024-11-07_09_45_22_(14610)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031446540880503145,36.0,57.0,0.26666666666666666,1.0438413361169103,0.18980143229166666
2024-11-07_09_45_37_(14611)_sardine_input_(0).png,yes,yes,13.0,4.0,14.0,15.0,2.0,0.03138075313807531,32.0,46.0,0.3076923076923077,1.046189376443418,0.15406901041666668
2024-11-07_09_45_37_(14611)_sardine_input_(1).png,yes,yes,15.0,5.0,15.0,15.0,2.0,0.03138075313807531,37.0,57.0,0.3333333333333333,1.0543933054393306,0.1887939453125
2024-11-07_09_45_37_(14611)_sardine_input_(2).png,yes,yes,13.0,4.0,14.0,15.0,2.0,0.03138075313807531,33.0,46.0,0.3076923076923077,1.0404494382022471,0.15360514322916666
2024-11-07_09_45_52_(14612)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,36.0,51.0,0.26666666666666666,1.0395833333333333,0.17087076822916666
2024-11-07_09_45_52_(14612)_sardine_input_(1).png,yes,yes,14.0,3.0,15.0,15.0,2.0,0.03138075313807531,34.0,44.0,0.21428571428571427,1.029350104821803,0.14813639322916666
2024-11-07_09_45_52_(14612)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,36.0,55.0,0.26666666666666666,1.0418410041841004,0.1820166015625
2024-11-07_09_46_07_(14613)_sardine_input_(0).png,yes,yes,14.0,4.0,15.0,15.0,2.0,0.031315240083507306,36.0,56.0,0.2857142857142857,1.0502092050209204,0.18608235677083335
2024-11-07_09_46_07_(14613)_sardine_input_(1).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031315240083507306,35.0,53.0,0.26666666666666666,1.0396659707724425,0.17779622395833333
2024-11-07_09_46_07_(14613)_sardine_input_(2).png,yes,yes,14.0,4.0,15.0,15.0,2.0,0.031315240083507306,35.0,52.0,0.2857142857142857,1.0355648535564854,0.17380533854166666
2024-11-07_09_46_23_(14614)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031446540880503145,35.0,49.0,0.26666666666666666,1.0355648535564854,0.1624560546875
2024-11-07_09_46_23_(14614)_sardine_input_(1).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031446540880503145,36.0,53.0,0.26666666666666666,1.0396659707724425,0.17720865885416667
2024-11-07_09_46_23_(14614)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031446540880503145,35.0,51.0,0.26666666666666666,1.0376569037656904,0.16860026041666668
2024-11-07_09_46_37_(14615)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031446540880503145,35.0,51.0,0.26666666666666666,1.0375,0.16958170572916667
2024-11-07_09_46_37_(14615)_sardine_input_(1).png,yes,yes,15.0,5.0,15.0,15.0,2.0,0.031446540880503145,38.0,63.0,0.3333333333333333,1.0585774058577406,0.20815266927083334
2024-11-07_09_46_37_(14615)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031446540880503145,36.0,53.0,0.26666666666666666,1.0375782881002087,0.1764697265625
2024-11-07_09_47_04_(14616)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,36.0,55.0,0.26666666666666666,1.0458333333333334,0.18210123697916666
2024-11-07_09_47_04_(14616)_sardine_input_(1).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,35.0,49.0,0.26666666666666666,1.0355648535564854,0.16493326822916668
2024-11-07_09_47_04_(14616)_sardine_input_(2).png,yes,yes,15.0,5.0,15.0,15.0,2.0,0.03138075313807531,36.0,54.0,0.3333333333333333,1.0542797494780793,0.1806103515625
2024-11-07_09_47_33_(14617)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031446540880503145,36.0,53.0,0.26666666666666666,1.0438413361169103,0.17508951822916666
2024-11-07_09_47_33_(14617)_sardine_input_(1).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031446540880503145,35.0,50.0,0.26666666666666666,1.0375782881002087,0.16632975260416666
2024-11-07_09_47_33_(14617)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031446540880503145,36.0,53.0,0.26666666666666666,1.0439330543933054,0.17580078125
2024-11-07_09_47_48_(14618)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,36.0,48.0,0.26666666666666666,1.0438413361169103,0.16002115885416668
2024-11-07_09_47_48_(14618)_sardine_input_(1).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,35.0,50.0,0.26666666666666666,1.0523012552301256,0.16603515625
2024-11-07_09_47_48_(14618)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,36.0,53.0,0.26666666666666666,1.0501043841336117,0.1776025390625
2024-11-07_09_48_24_(14619)_sardine_input_(0).png,yes,yes,14.0,4.0,15.0,15.0,2.0,0.031315240083507306,34.0,47.0,0.2857142857142857,1.0358649789029535,0.15828938802083334
2024-11-07_09_48_24_(14619)_sardine_input_(1).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031315240083507306,35.0,53.0,0.26666666666666666,1.0375782881002087,0.17762532552083332
2024-11-07_09_48_24_(14619)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031315240083507306,36.0,53.0,0.26666666666666666,1.0438413361169103,0.17654459635416667
2024-11-07_09_48_51_(14620)_sardine_input_(0).png,yes,yes,14.0,4.0,15.0,15.0,2.0,0.03138075313807531,35.0,49.0,0.2857142857142857,1.0335429769392033,0.164111328125
2024-11-07_09_48_51_(14620)_sardine_input_(1).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,37.0,59.0,0.26666666666666666,1.0481171548117154,0.196142578125
2024-11-07_09_48_51_(14620)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,39.0,62.0,0.26666666666666666,1.0481171548117154,0.205126953125
2024-11-07_09_49_06_(14621)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,36.0,53.0,0.26666666666666666,1.0396659707724425,0.17585774739583335
2024-11-07_09_49_06_(14621)_sardine_input_(1).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,36.0,55.0,0.26666666666666666,1.0417536534446765,0.1830615234375
2024-11-07_09_49_06_(14621)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,36.0,56.0,0.26666666666666666,1.0418410041841004,0.18633463541666667
2024-11-07_09_49_26_(14622)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031446540880503145,36.0,57.0,0.26666666666666666,1.0439330543933054,0.18838216145833334
2024-11-07_09_49_26_(14622)_sardine_input_(1).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031446540880503145,38.0,64.0,0.26666666666666666,1.0523012552301256,0.2108447265625
2024-11-07_09_49_26_(14622)_sardine_input_(2).png,yes,yes,15.0,5.0,15.0,15.0,2.0,0.031446540880503145,37.0,56.0,0.3333333333333333,1.0542797494780793,0.18606282552083334
2024-11-07_09_49_51_(14623)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,37.0,58.0,0.26666666666666666,1.0521920668058455,0.19262369791666667
2024-11-07_09_49_51_(14623)_sardine_input_(1).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,36.0,54.0,0.26666666666666666,1.0439330543933054,0.18161946614583332
2024-11-07_09_49_51_(14623)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,36.0,59.0,0.26666666666666666,1.0502092050209204,0.19513509114583333
2024-11-07_09_56_07_(14624)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.031446540880503145,35.0,46.0,0.2,1.0292275574112735,0.1538232421875
2024-11-07_09_56_07_(14624)_sardine_input_(1).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031446540880503145,35.0,50.0,0.26666666666666666,1.033402922755741,0.16462076822916666
2024-11-07_09_56_07_(14624)_sardine_input_(2).png,yes,yes,15.0,5.0,15.0,15.0,2.0,0.031446540880503145,36.0,44.0,0.3333333333333333,1.0521920668058455,0.1454833984375
2024-11-07_09_59_34_(14628)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031315240083507306,36.0,53.0,0.26666666666666666,1.0417536534446765,0.1761376953125
2024-11-07_09_59_34_(14628)_sardine_input_(1).png,yes,yes,14.0,4.0,15.0,15.0,2.0,0.031315240083507306,36.0,53.0,0.2857142857142857,1.0481171548117154,0.1768115234375
2024-11-07_09_59_34_(14628)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031315240083507306,36.0,48.0,0.26666666666666666,1.0354906054279749,0.1603955078125
2024-11-07_09_59_49_(14629)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,35.0,49.0,0.26666666666666666,1.0354906054279749,0.16200358072916668
2024-11-07_09_59_49_(14629)_sardine_input_(1).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,36.0,45.0,0.26666666666666666,1.0523012552301256,0.15161295572916667
2024-11-07_09_59_49_(14629)_sardine_input_(2).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.03138075313807531,35.0,49.0,0.2,1.0334728033472804,0.163525390625
2024-11-07_10_02_41_(14631)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,36.0,53.0,0.26666666666666666,1.0397489539748954,0.1784326171875
2024-11-07_10_02_41_(14631)_sardine_input_(1).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,36.0,53.0,0.26666666666666666,1.0396659707724425,0.17656575520833334
2024-11-07_10_02_41_(14631)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,36.0,56.0,0.26666666666666666,1.0439330543933054,0.18703450520833334
2024-11-07_10_02_55_(14632)_sardine_input_(0).png,yes,yes,14.0,4.0,15.0,15.0,2.0,0.031446540880503145,35.0,49.0,0.2857142857142857,1.040084388185654,0.16274251302083334
2024-11-07_10_02_55_(14632)_sardine_input_(1).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031446540880503145,35.0,50.0,0.26666666666666666,1.0375782881002087,0.1675
2024-11-07_10_02_55_(14632)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031446540880503145,35.0,49.0,0.26666666666666666,1.0354906054279749,0.161669921875
2024-11-07_10_03_09_(14633)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031446540880503145,36.0,47.0,0.26666666666666666,1.0460251046025104,0.15768229166666667
2024-11-07_10_03_09_(14633)_sardine_input_(1).png,yes,yes,15.0,5.0,15.0,15.0,2.0,0.031446540880503145,36.0,44.0,0.3333333333333333,1.0543933054393306,0.14548014322916666
2024-11-07_10_03_09_(14633)_sardine_input_(2).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.031446540880503145,41.0,46.0,0.2,1.0292275574112735,0.15257161458333332
2024-11-07_10_03_23_(14634)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031512605042016806,35.0,48.0,0.26666666666666666,1.0354906054279749,0.1596728515625
2024-11-07_10_03_23_(14634)_sardine_input_(1).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031512605042016806,35.0,52.0,0.26666666666666666,1.0376569037656904,0.1734765625
2024-11-07_10_03_23_(14634)_sardine_input_(2).png,yes,yes,14.0,4.0,14.0,15.0,2.0,0.031512605042016806,33.0,45.0,0.2857142857142857,1.048888888888889,0.15068522135416668
2024-11-07_10_03_36_(14635)_sardine_input_(0).png,yes,yes,14.0,4.0,15.0,15.0,2.0,0.031446540880503145,35.0,49.0,0.2857142857142857,1.0492505353319057,0.16329915364583333
2024-11-07_10_03_36_(14635)_sardine_input_(1).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031446540880503145,36.0,55.0,0.26666666666666666,1.0502092050209204,0.18130859375
2024-11-07_10_03_36_(14635)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031446540880503145,37.0,62.0,0.26666666666666666,1.0523012552301256,0.204619140625
2024-11-07_10_03_49_(14636)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.03138075313807531,34.0,44.0,0.2,1.0313152400835073,0.1457763671875
2024-11-07_10_03_49_(14636)_sardine_input_(1).png,yes,yes,15.0,5.0,15.0,15.0,2.0,0.03138075313807531,37.0,59.0,0.3333333333333333,1.0627615062761506,0.19618977864583334
2024-11-07_10_03_49_(14636)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,35.0,48.0,0.26666666666666666,1.0396659707724425,0.1616259765625
2024-11-07_10_04_03_(14637)_sardine_input_(0).png,yes,yes,15.0,5.0,15.0,15.0,2.0,0.031446540880503145,38.0,69.0,0.3333333333333333,1.0627615062761506,0.22744954427083333
2024-11-07_10_04_03_(14637)_sardine_input_(1).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031446540880503145,36.0,52.0,0.26666666666666666,1.033402922755741,0.17128092447916668
2024-11-07_10_04_03_(14637)_sardine_input_(2).png,yes,yes,13.0,4.0,14.0,15.0,2.0,0.031446540880503145,32.0,45.0,0.3076923076923077,1.051044083526682,0.1511083984375
2024-11-07_10_04_16_(14638)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031446540880503145,37.0,58.0,0.26666666666666666,1.0417536534446765,0.19164388020833334
2024-11-07_10_04_16_(14638)_sardine_input_(1).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031446540880503145,35.0,49.0,0.26666666666666666,1.0396659707724425,0.16191080729166665
2024-11-07_10_04_16_(14638)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031446540880503145,36.0,52.0,0.26666666666666666,1.0376569037656904,0.17425455729166667
2024-11-07_10_04_30_(14639)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031446540880503145,36.0,58.0,0.26666666666666666,1.0439330543933054,0.1941748046875
2024-11-07_10_04_30_(14639)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.031446540880503145,35.0,47.0,0.2,1.0334728033472804,0.15707194010416667
2024-11-07_10_04_30_(14639)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031446540880503145,36.0,56.0,0.26666666666666666,1.0460251046025104,0.1873193359375
2024-11-07_10_04_45_(14640)_sardine_input_(0).png,yes,yes,15.0,5.0,15.0,15.0,2.0,0.03138075313807531,37.0,59.0,0.3333333333333333,1.0542797494780793,0.19566569010416668
2024-11-07_10_04_45_(14640)_sardine_input_(1).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,35.0,50.0,0.26666666666666666,1.0395833333333333,0.1668212890625
2024-11-07_10_04_45_(14640)_sardine_input_(2).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.03138075313807531,36.0,50.0,0.2,1.0313152400835073,0.16592447916666667
2024-11-07_10_05_00_(14641)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031446540880503145,34.0,47.0,0.26666666666666666,1.0356394129979036,0.15621419270833334
2024-11-07_10_05_00_(14641)_sardine_input_(1).png,yes,yes,14.0,4.0,15.0,15.0,2.0,0.031446540880503145,35.0,50.0,0.2857142857142857,1.0378947368421052,0.16615071614583332
2024-11-07_10_05_00_(14641)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031446540880503145,35.0,52.0,0.26666666666666666,1.0375782881002087,0.17159342447916667
2024-11-07_10_05_19_(14642)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,35.0,47.0,0.26666666666666666,1.0354906054279749,0.15751139322916666
2024-11-07_10_05_19_(14642)_sardine_input_(1).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,35.0,49.0,0.26666666666666666,1.0481171548117154,0.16353190104166668
2024-11-07_10_05_19_(14642)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,35.0,53.0,0.26666666666666666,1.0418410041841004,0.17607259114583335
2024-11-07_10_05_33_(14643)_sardine_input_(0).png,yes,yes,13.0,4.0,14.0,15.0,2.0,0.03138075313807531,32.0,47.0,0.3076923076923077,1.0492957746478873,0.1580126953125
2024-11-07_10_05_33_(14643)_sardine_input_(1).png,yes,yes,14.0,4.0,15.0,15.0,2.0,0.03138075313807531,35.0,49.0,0.2857142857142857,1.0425531914893618,0.16325358072916665
2024-11-07_10_05_33_(14643)_sardine_input_(2).png,yes,yes,14.0,4.0,15.0,15.0,2.0,0.03138075313807531,35.0,50.0,0.2857142857142857,1.048421052631579,0.1665234375
2024-11-07_10_05_45_(14644)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.03138075313807531,35.0,47.0,0.2,1.0334728033472804,0.15719889322916666
2024-11-07_10_05_45_(14644)_sardine_input_(1).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,36.0,56.0,0.26666666666666666,1.0460251046025104,0.18738606770833333
2024-11-07_10_05_45_(14644)_sardine_input_(2).png,yes,yes,14.0,4.0,15.0,15.0,2.0,0.03138075313807531,36.0,54.0,0.2857142857142857,1.0440251572327044,0.1790185546875
2024-11-07_10_06_01_(14645)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031446540880503145,35.0,50.0,0.26666666666666666,1.0418410041841004,0.16611979166666666
2024-11-07_10_06_01_(14645)_sardine_input_(1).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031446540880503145,35.0,50.0,0.26666666666666666,1.0354906054279749,0.16565266927083333
2024-11-07_10_06_01_(14645)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031446540880503145,36.0,56.0,0.26666666666666666,1.0460251046025104,0.18652994791666666
2024-11-07_10_06_14_(14646)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,35.0,48.0,0.26666666666666666,1.0355648535564854,0.15916666666666668
2024-11-07_10_06_14_(14646)_sardine_input_(1).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,35.0,48.0,0.26666666666666666,1.0354906054279749,0.16032389322916665
2024-11-07_10_06_14_(14646)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,35.0,52.0,0.26666666666666666,1.0397489539748954,0.17505045572916667
2024-11-07_10_06_28_(14647)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,36.0,56.0,0.26666666666666666,1.0439330543933054,0.185546875
2024-11-07_10_06_28_(14647)_sardine_input_(1).png,yes,yes,14.0,3.0,15.0,15.0,2.0,0.03138075313807531,34.0,46.0,0.21428571428571427,1.0341880341880343,0.152490234375
2024-11-07_10_06_28_(14647)_sardine_input_(2).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.03138075313807531,34.0,47.0,0.2,1.033402922755741,0.1567236328125
2024-11-07_10_06_42_(14648)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,35.0,50.0,0.26666666666666666,1.0354906054279749,0.16569010416666666
2024-11-07_10_06_42_(14648)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.03138075313807531,35.0,46.0,0.2,1.0292275574112735,0.15229329427083332
2024-11-07_10_06_42_(14648)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,36.0,57.0,0.26666666666666666,1.0459290187891441,0.18966959635416666
2024-11-07_10_06_57_(14649)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031446540880503145,37.0,57.0,0.26666666666666666,1.0501043841336117,0.19077799479166666
2024-11-07_10_06_57_(14649)_sardine_input_(1).png,yes,yes,14.0,4.0,15.0,15.0,2.0,0.031446540880503145,34.0,48.0,0.2857142857142857,1.0391304347826087,0.15857259114583333
2024-11-07_10_06_57_(14649)_sardine_input_(2).png,yes,yes,13.0,4.0,14.0,15.0,2.0,0.031446540880503145,33.0,47.0,0.3076923076923077,1.0405405405405406,0.15541666666666668
2024-11-12_09_40_30_(14681)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.031446540880503145,35.0,45.0,0.2,1.0292275574112735,0.15021484375
2024-11-12_09_40_30_(14681)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.031446540880503145,35.0,51.0,0.2,1.0313152400835073,0.17023274739583333
2024-11-12_09_40_41_(14682)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,1.0,0.031446540880503145,35.0,48.0,0.26666666666666666,1.0377358490566038,0.1605908203125
2024-11-12_09_40_41_(14682)_sardine_input_(1).png,yes,yes,14.0,3.0,14.0,15.0,1.0,0.031446540880503145,33.0,47.0,0.21428571428571427,1.037037037037037,0.15786458333333334
2024-11-12_09_40_55_(14683)_sardine_input_(0).png,yes,yes,13.0,4.0,14.0,15.0,2.0,0.03138075313807531,32.0,41.0,0.3076923076923077,1.0430839002267573,0.13575846354166668
2024-11-12_09_40_55_(14683)_sardine_input_(1).png,yes,yes,14.0,3.0,14.0,15.0,2.0,0.03138075313807531,33.0,40.0,0.21428571428571427,1.0259179265658747,0.13302571614583333
2024-11-12_09_40_55_(14683)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,34.0,45.0,0.26666666666666666,1.0354906054279749,0.15063313802083333
2024-11-12_09_41_12_(14684)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,35.0,47.0,0.26666666666666666,1.0354906054279749,0.15753580729166666
2024-11-12_09_41_12_(14684)_sardine_input_(1).png,yes,yes,14.0,3.0,14.0,15.0,2.0,0.03138075313807531,33.0,40.0,0.21428571428571427,1.0305010893246187,0.13362630208333334
2024-11-12_09_41_12_(14684)_sardine_input_(2).png,yes,yes,14.0,4.0,15.0,15.0,2.0,0.03138075313807531,36.0,54.0,0.2857142857142857,1.0440251572327044,0.17974283854166667
2024-11-12_09_41_27_(14685)_sardine_input_(0).png,yes,yes,14.0,4.0,15.0,15.0,2.0,0.031315240083507306,36.0,51.0,0.2857142857142857,1.0502092050209204,0.1705224609375
2024-11-12_09_41_27_(14685)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.031315240083507306,35.0,45.0,0.2,1.0313152400835073,0.15091959635416666
2024-11-12_09_41_27_(14685)_sardine_input_(2).png,yes,yes,14.0,4.0,15.0,15.0,2.0,0.031315240083507306,36.0,51.0,0.2857142857142857,1.0418410041841004,0.17228352864583332
2024-11-12_09_41_44_(14686)_sardine_input_(0).png,yes,yes,15.0,5.0,15.0,15.0,2.0,0.03138075313807531,37.0,65.0,0.3333333333333333,1.0585774058577406,0.21495768229166667
2024-11-12_09_41_44_(14686)_sardine_input_(1).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,35.0,50.0,0.26666666666666666,1.0397489539748954,0.16647786458333333
2024-11-12_09_41_44_(14686)_sardine_input_(2).png,yes,yes,12.0,3.0,13.0,15.0,2.0,0.03138075313807531,29.0,33.0,0.25,1.0318627450980393,0.11212727864583333
2024-11-12_09_42_00_(14687)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.032119914346895075,36.0,52.0,0.26666666666666666,1.0357142857142858,0.1666357421875
2024-11-12_09_42_00_(14687)_sardine_input_(1).png,yes,yes,13.0,3.0,14.0,15.0,2.0,0.032119914346895075,32.0,40.0,0.23076923076923078,1.0352112676056338,0.12741536458333333
2024-11-12_09_42_00_(14687)_sardine_input_(2).png,yes,yes,13.0,3.0,14.0,15.0,2.0,0.032119914346895075,31.0,40.0,0.23076923076923078,1.037914691943128,0.12906901041666666
2024-11-12_09_42_15_(14688)_sardine_input_(0).png,yes,yes,15.0,5.0,15.0,15.0,2.0,0.03138075313807531,37.0,61.0,0.3333333333333333,1.0543933054393306,0.2030419921875
