FishHeight(cm),FishWidth(cm),FishDiagonal(cm),ScaleDiagonal(cm),ScaleWidth(cm),OnePixelValue,Circumference(cm),Area(cm),AspectRatio,DiagonalToHeightRatio,AreaRatio,SegmentedFilename,FishDetected,ScaleDetected
,,,,,,,,,,,2024-12-26_09:36:10_(18210)_sardine_input.jpeg,yes,no
,,,,,,,,,,,2024-12-26_09:36:19_(18211)_sardine_input.jpeg,yes,no
,,,,,,,,,,,2025-01-02_10:57:48_(18482)_sardine_input.jpeg,yes,no
15.0,4.0,15.0,15.0,2.0,0.023547880690737835,35.0,43.0,0.26666666666666666,1.034375,0.2573193359375,2025-01-02_10:58:01_(18483)_sardine_input_(0).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.023547880690737835,35.0,46.0,0.2,1.0312989045383412,0.27257161458333334,2025-01-02_10:58:01_(18483)_sardine_input_(1).png,yes,yes
15.0,4.0,15.0,15.0,1.0,0.024,36.0,41.0,0.26666666666666666,1.0392464678178963,0.23472330729166666,2025-01-02_10:58:09_(18484)_sardine_input_(0).png,yes,yes
15.0,3.0,15.0,15.0,1.0,0.024,35.0,45.0,0.2,1.028169014084507,0.2580289713541667,2025-01-02_10:58:09_(18484)_sardine_input_(1).png,yes,yes
,,,,,,,,,,,2025-01-02_10:58:18_(18485)_sardine_input.jpeg,yes,no
,,,,,,,,,,,2025-01-02_10:58:25_(18486)_sardine_input.jpeg,yes,no
,,,,,,,,,,,2025-01-02_10:58:33_(18487)_sardine_input.jpeg,yes,no
,,,,,,,,,,,2025-01-02_10:58:43_(18488)_sardine_input.jpeg,yes,no
,,,,,,,,,,,2025-01-02_10:58:57_(18490)_sardine_input.jpeg,yes,no
,,,,,,,,,,,2025-01-02_10:59:06_(18491)_sardine_input.jpeg,yes,no
,,,,,,,,,,,2025-01-02_10:59:13_(18492)_sardine_input.jpeg,yes,no
,,,,,,,,,,,2025-01-02_10:59:26_(18493)_sardine_input.jpeg,yes,no
