SegmentedFilename,FishDetected,FishHeight(cm),FishWidth(cm),FishDiagonal(cm),ScaleDiagonal(cm),ScaleWidth(cm),OnePixelValue,Circumference(cm),Area(cm),AspectRatio,DiagonalToHeightRatio,AreaRatio,ScaleDetected
20240919092956660_sardine_good_(0).png,yes,17.0,3.0,18.0,15.0,2.0,0.004440497335701598,42.0,47.0,0.17647058823529413,1.0246540880503145,0.20117829166666668,yes
20240919093010174_sardine_good_(0).png,yes,17.0,3.0,18.0,15.0,1.0,0.005119453924914676,43.0,49.0,0.17647058823529413,1.023836875358989,0.15624304166666667,yes
20240919093021188_sardine_good_(0).png,yes,16.0,3.0,16.0,15.0,2.0,0.0046267735965453425,41.0,45.0,0.1875,1.026588301147495,0.17678454166666666,yes
20240919093031676_sardine_good_(0).png,yes,15.0,3.0,16.0,15.0,2.0,0.004488330341113106,37.0,41.0,0.2,1.0257062146892655,0.16970204166666666,yes
20240919093110748_sardine_good_(0).png,yes,18.0,4.0,18.0,15.0,2.0,0.00473634354278497,45.0,55.0,0.2222222222222222,1.0280592361652376,0.20703904166666667,yes
20240919093119913_sardine_good_(0).png,yes,17.0,4.0,17.0,15.0,2.0,0.004568991775814804,40.0,51.0,0.23529411764705882,1.0288054968287526,0.203755625,yes
20240919093130755_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,1.0,0.004760393525864805,44.0,50.0,0.23529411764705882,1.0367965367965368,0.18423408333333333,yes
20240919093149455_sardine_good_(0).png,yes,20.0,4.0,21.0,15.0,2.0,0.005518763796909493,51.0,55.0,0.2,1.020096463022508,0.15241558333333333,yes
20240919093201476_sardine_good_(0).png,yes,16.0,4.0,16.0,15.0,1.0,0.004301691998852882,42.0,48.0,0.25,1.032782585890375,0.21695645833333332,yes
20240919093221454_sardine_good_(0).png,yes,15.0,3.0,16.0,15.0,2.0,0.004476275738585497,39.0,42.0,0.2,1.02835485682201,0.175839375,yes
20240919093316617_sardine_good_(0).png,yes,15.0,4.0,16.0,15.0,2.0,0.004297994269340974,37.0,44.0,0.26666666666666666,1.0338709677419355,0.20022270833333333,yes
20240919093325953_sardine_good_(0).png,yes,17.0,4.0,17.0,15.0,2.0,0.004584352078239609,43.0,48.0,0.23529411764705882,1.030744765438643,0.19149570833333332,yes
20240919093343127_sardine_good_(0).png,yes,15.0,3.0,15.0,15.0,2.0,0.004290617848970252,35.0,41.0,0.2,1.03037120359955,0.188765125,yes
20240919093401789_sardine_good_(0).png,yes,17.0,3.0,17.0,15.0,2.0,0.0044816253361219,43.0,48.0,0.17647058823529413,1.026842105263158,0.201966625,yes
20240919093411992_sardine_good_(0).png,yes,17.0,4.0,17.0,15.0,1.0,0.004887585532746823,43.0,48.0,0.23529411764705882,1.0283947146471746,0.168834625,yes
20240919093421823_sardine_good_(0).png,yes,16.0,3.0,16.0,15.0,1.0,0.004312823461759632,38.0,45.0,0.1875,1.028003140539126,0.20551333333333333,yes
20240919093437739_sardine_good_(0).png,yes,16.0,5.0,17.0,15.0,1.0,0.004560656734569778,41.0,44.0,0.3125,1.0596933187294633,0.176950375,yes
20240919093446599_sardine_good_(0).png,yes,16.0,3.0,16.0,15.0,1.0,0.004432624113475178,41.0,48.0,0.1875,1.028724832214765,0.20363991666666667,yes
20240919093502810_sardine_good_(0).png,yes,16.0,4.0,16.0,15.0,1.0,0.004476275738585497,40.0,40.0,0.25,1.0379711751662972,0.16942991666666668,yes
20240919093519527_sardine_good_(0).png,yes,15.0,4.0,16.0,15.0,2.0,0.00441306266548985,37.0,38.0,0.26666666666666666,1.0389573188198225,0.16565220833333333,yes
20240919093531175_sardine_good_(0).png,yes,17.0,3.0,18.0,15.0,1.0,0.0045509708737864075,42.0,44.0,0.17647058823529413,1.0208065759054714,0.17957866666666666,yes
20240919093735691_sardine_good_(0).png,yes,16.0,3.0,17.0,15.0,1.0,0.004452359750667854,41.0,44.0,0.1875,1.0259844628984731,0.18706083333333334,yes
20240919093745754_sardine_good_(0).png,yes,17.0,3.0,17.0,15.0,2.0,0.004539951573849879,42.0,45.0,0.17647058823529413,1.024006401707122,0.18208458333333333,yes
20240919093758585_sardine_good_(0).png,yes,15.0,3.0,15.0,15.0,2.0,0.004312823461759632,36.0,41.0,0.2,1.0278951817413355,0.184822625,yes
20240919093817732_sardine_good_(0).png,yes,15.0,3.0,16.0,15.0,1.0,0.004288164665523156,38.0,39.0,0.2,1.032258064516129,0.17904704166666666,yes
20240919093827036_sardine_good_(0).png,yes,16.0,3.0,17.0,15.0,2.0,0.0045385779122541605,42.0,45.0,0.1875,1.0237709346299297,0.18243991666666667,yes
20240919093836955_sardine_good_(0).png,yes,17.0,4.0,17.0,15.0,2.0,0.004564820450395618,43.0,49.0,0.23529411764705882,1.037730870712401,0.19624575,yes
20240919093845889_sardine_good_(0).png,yes,17.0,3.0,17.0,15.0,1.0,0.004426084390675715,40.0,45.0,0.17647058823529413,1.0262210796915168,0.19417641666666666,yes
20240919093859441_sardine_good_(0).png,yes,17.0,4.0,17.0,15.0,2.0,0.004588559192413582,43.0,46.0,0.23529411764705882,1.0314731552499339,0.1850875,yes
20240919093908918_sardine_good_(0).png,yes,16.0,3.0,17.0,15.0,1.0,0.004702194357366771,39.0,40.0,0.1875,1.0279898218829517,0.153756375,yes
20240919093921421_sardine_good_(0).png,yes,16.0,3.0,17.0,15.0,1.0,0.004749841671944269,41.0,46.0,0.1875,1.0278093076049943,0.17138658333333334,yes
20240919093931636_sardine_good_(0).png,yes,15.0,3.0,16.0,15.0,1.0,0.004453681710213777,38.0,40.0,0.2,1.026271186440678,0.17125616666666665,yes
20240919094000223_sardine_good.jpeg,yes,,,,,,,,,,,,no
20240919094009274_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,2.0,0.004629629629629629,45.0,53.0,0.23529411764705882,1.0308658121893801,0.20876391666666666,yes
20240919094023249_sardine_good_(0).png,yes,17.0,3.0,17.0,15.0,2.0,0.0046641791044776115,41.0,48.0,0.17647058823529413,1.0258969517129755,0.18769241666666667,yes
20240919094034775_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,3.0,0.004780114722753346,45.0,52.0,0.23529411764705882,1.0381720430107526,0.19283404166666668,yes
20240919094119142_sardine_good_(0).png,yes,2.0,1.0,3.0,15.0,1.0,0.004512635379061372,7.0,2.0,0.5,1.2768361581920904,0.010918208333333334,yes
20240919094119142_sardine_good_(1).png,yes,16.0,3.0,17.0,15.0,1.0,0.004512635379061372,41.0,43.0,0.1875,1.0256068284875968,0.177129625,yes
20240919094129462_sardine_good_(0).png,yes,16.0,3.0,16.0,15.0,1.0,0.004159733777038269,40.0,41.0,0.1875,1.0260981912144702,0.20156404166666667,yes
20240919094143332_sardine_good_(0).png,yes,16.0,3.0,16.0,15.0,1.0,0.004144791378833932,39.0,39.0,0.1875,1.0221706625418923,0.19249845833333334,yes
20240919094153393_sardine_good_(0).png,yes,15.0,5.0,16.0,15.0,2.0,0.004248088360237893,40.0,39.0,0.3333333333333333,1.0607704829083018,0.18165058333333334,yes
20240919094203171_sardine_good_(0).png,yes,18.0,4.0,18.0,15.0,2.0,0.0046875,45.0,57.0,0.2222222222222222,1.0282268411598665,0.21625908333333332,yes
20240919094215267_sardine_good.jpeg,yes,,,,,,,,,,,,no
20240919094224541_sardine_good_(0).png,yes,16.0,3.0,16.0,15.0,2.0,0.004493708807669263,40.0,44.0,0.1875,1.025801195002716,0.18512429166666666,yes
20240919094236293_sardine_good_(0).png,yes,15.0,3.0,16.0,15.0,2.0,0.0044444444444444444,36.0,40.0,0.2,1.026360544217687,0.17245066666666667,yes
20240919094245195_sardine_good_(0).png,yes,15.0,4.0,16.0,15.0,3.0,0.004293073840870063,39.0,39.0,0.26666666666666666,1.0325607064017661,0.177432625,yes
20240919094255968_sardine_good_(0).png,yes,15.0,5.0,16.0,15.0,1.0,0.0044629574531389465,39.0,35.0,0.3333333333333333,1.053371592539455,0.14872670833333335,yes
20240919094306332_sardine_good_(0).png,yes,17.0,5.0,18.0,15.0,1.0,0.004703668861712135,45.0,46.0,0.29411764705882354,1.0446428571428572,0.17548966666666665,yes
20240919094639703_sardine_good_(0).png,yes,16.0,4.0,17.0,15.0,1.0,0.004792332268370607,43.0,47.0,0.25,1.0279920022850615,0.17188308333333333,yes
20240921093355885_sardine_good_(0).png,yes,17.0,3.0,17.0,15.0,2.0,0.0045427013930950935,40.0,47.0,0.17647058823529413,1.0215304798962386,0.19328779166666665,yes
20240921093410225_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,2.0,0.004796929964822514,44.0,50.0,0.23529411764705882,1.0278764689805957,0.18317320833333334,yes
20240921093422548_sardine_good_(0).png,yes,15.0,4.0,16.0,15.0,1.0,0.004449718184514981,40.0,41.0,0.26666666666666666,1.0312412831241282,0.17652883333333333,yes
20240921093432658_sardine_good_(0).png,yes,16.0,3.0,16.0,15.0,1.0,0.004278379920136908,37.0,43.0,0.1875,1.0254927726675427,0.19866004166666668,yes
20240921093442967_sardine_good_(0).png,yes,19.0,3.0,19.0,15.0,1.0,0.005208333333333333,45.0,56.0,0.15789473684210525,1.0205405405405406,0.172126875,yes
20240921093454985_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,2.0,0.0046641791044776115,45.0,50.0,0.23529411764705882,1.028066528066528,0.19476204166666666,yes
20240921093507631_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,1.0,0.005053908355795148,46.0,54.0,0.2222222222222222,1.023551705468327,0.17769629166666667,yes
20240921093516939_sardine_good_(0).png,yes,16.0,4.0,17.0,15.0,2.0,0.0047169811320754715,39.0,47.0,0.25,1.0289651293588302,0.176081375,yes
20240921093526995_sardine_good_(0).png,yes,17.0,4.0,17.0,15.0,2.0,0.0044234739015039815,43.0,46.0,0.23529411764705882,1.0352697095435686,0.19860529166666666,yes
20240921093536287_sardine_good_(0).png,yes,16.0,4.0,17.0,15.0,1.0,0.004715498270983967,39.0,44.0,0.25,1.037047673750718,0.16502316666666667,yes
20240921093546598_sardine_good_(0).png,yes,16.0,3.0,17.0,15.0,2.0,0.004447079750963534,41.0,44.0,0.1875,1.0248331108144193,0.18933333333333333,yes
20240921093601434_sardine_good_(0).png,yes,17.0,3.0,17.0,15.0,2.0,0.004380841121495327,39.0,43.0,0.17647058823529413,1.021090534979424,0.18810629166666668,yes
20240921093721562_sardine_good_(0).png,yes,22.0,4.0,22.0,15.0,1.0,0.006462731581214994,56.0,55.0,0.18181818181818182,1.0215366705471478,0.1859236111111111,yes
20240921093730850_sardine_good_(0).png,yes,18.0,5.0,19.0,15.0,1.0,0.005723006486074018,47.0,43.0,0.2777777777777778,1.047051442910916,0.18345263888888888,yes
20240921093741179_sardine_good_(0).png,yes,19.0,4.0,19.0,15.0,2.0,0.005520794994479205,46.0,51.0,0.21052631578947367,1.0329765692797224,0.23462333333333332,yes
20240921093749273_sardine_good_(0).png,yes,18.0,5.0,18.0,15.0,3.0,0.0054249547920434,46.0,44.0,0.2777777777777778,1.039003900390039,0.20797361111111112,yes
20240921093759619_sardine_good_(0).png,yes,21.0,3.0,21.0,15.0,3.0,0.0058162078324932144,52.0,56.0,0.14285714285714285,1.0168707482993198,0.23072861111111112,yes
20240921093809347_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,2.0,0.005599104143337066,43.0,46.0,0.23529411764705882,1.0279010779961952,0.20595555555555556,yes
20240921093817520_sardine_good_(0).png,yes,19.0,4.0,19.0,15.0,2.0,0.005486466715435259,48.0,47.0,0.21052631578947367,1.0275333522565995,0.22080659722222223,yes
20240921093826487_sardine_good_(0).png,yes,18.0,4.0,18.0,15.0,2.0,0.0059665871121718375,45.0,46.0,0.2222222222222222,1.0255829015544042,0.18104625,yes
20240921093835710_sardine_good_(0).png,yes,18.0,3.0,19.0,15.0,2.0,0.005496518871381458,47.0,46.0,0.16666666666666666,1.0213014298220018,0.21590541666666666,yes
20240921093844496_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,2.0,0.006122448979591836,46.0,50.0,0.2222222222222222,1.0249425664588119,0.18781972222222224,yes
20240921093853516_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,1.0,0.006102522375915379,46.0,53.0,0.2222222222222222,1.0245660006550934,0.19948722222222223,yes
20240921093905674_sardine_good_(0).png,yes,19.0,4.0,19.0,15.0,3.0,0.005861664712778429,47.0,50.0,0.21052631578947367,1.03168255921255,0.2022826388888889,yes
20240921093919187_sardine_good_(0).png,yes,20.0,5.0,20.0,15.0,1.0,0.005793742757821553,51.0,53.0,0.25,1.0306942053930006,0.222999375,yes
20240921094002103_sardine_good_(0).png,yes,18.0,3.0,19.0,15.0,1.0,0.006,45.0,49.0,0.16666666666666666,1.0219885277246654,0.19191006944444444,yes
20240921094014781_sardine_good_(0).png,yes,18.0,3.0,18.0,15.0,2.0,0.004966887417218543,47.0,48.0,0.16666666666666666,1.0232494529540481,0.27337041666666667,yes
20240921094014781_sardine_good_(1).png,yes,8.0,0.0,8.0,15.0,2.0,0.004966887417218543,23.0,3.0,0.0,1.0029603315571345,0.016993055555555556,yes
20240921094032504_sardine_good_(0).png,yes,19.0,4.0,19.0,15.0,2.0,0.005382131324004306,47.0,55.0,0.21052631578947367,1.0218120805369129,0.26469166666666666,yes
20240921094046407_sardine_good_(0).png,yes,18.0,3.0,18.0,15.0,1.0,0.005343783398646241,45.0,41.0,0.16666666666666666,1.0185561032183241,0.20230583333333332,yes
20240921094054458_sardine_good_(0).png,yes,16.0,3.0,16.0,15.0,2.0,0.005321035828307911,39.0,38.0,0.1875,1.0269293924466338,0.18877694444444446,yes
20240921094103290_sardine_good_(0).png,yes,17.0,3.0,18.0,15.0,1.0,0.005822981366459627,43.0,44.0,0.17647058823529413,1.0221195113898978,0.18025902777777777,yes
20240921094111173_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,1.0,0.005436752446538601,48.0,46.0,0.2222222222222222,1.027448714244438,0.21706375,yes
20240921094126392_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,1.0,0.005430847212165098,47.0,44.0,0.2222222222222222,1.027729130180969,0.2113129861111111,yes
20240921094138677_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,2.0,0.005508630187293426,44.0,49.0,0.23529411764705882,1.0255149093144789,0.22429298611111112,yes
20240921094149431_sardine_good_(0).png,yes,18.0,4.0,18.0,15.0,1.0,0.005933544303797469,47.0,44.0,0.2222222222222222,1.023693605972087,0.17633451388888888,yes
20240921094158649_sardine_good_(0).png,yes,17.0,4.0,17.0,15.0,2.0,0.005211952744961779,42.0,46.0,0.23529411764705882,1.033030303030303,0.235746875,yes
20240921094207829_sardine_good_(0).png,yes,18.0,3.0,18.0,15.0,2.0,0.005636978579481398,43.0,47.0,0.16666666666666666,1.0215827338129497,0.20808833333333332,yes
20240921094215625_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,2.0,0.005615874204417821,46.0,47.0,0.2222222222222222,1.0275531596286314,0.20977055555555554,yes
20240921094223796_sardine_good_(0).png,yes,20.0,4.0,20.0,15.0,1.0,0.005537098560354375,50.0,51.0,0.2,1.0198585418933623,0.23240159722222223,yes
20240921094232958_sardine_good_(0).png,yes,18.0,3.0,18.0,15.0,1.0,0.005193905817174515,44.0,48.0,0.16666666666666666,1.0205923836389281,0.25111513888888887,yes
20240921094242058_sardine_good_(0).png,yes,16.0,3.0,17.0,15.0,1.0,0.004911591355599214,42.0,39.0,0.1875,1.0260386190754827,0.225140625,yes
20240921094252997_sardine_good_(0).png,yes,17.0,3.0,18.0,15.0,1.0,0.005504587155963303,42.0,46.0,0.17647058823529413,1.0208009934802855,0.21200854166666666,yes
20240921094307558_sardine_good_(0).png,yes,18.0,4.0,18.0,15.0,1.0,0.005228302544440571,46.0,46.0,0.2222222222222222,1.0283993115318417,0.23850645833333334,yes
20240921094307670_sardine_good_(0).png,yes,18.0,4.0,18.0,15.0,1.0,0.005228302544440571,46.0,46.0,0.2222222222222222,1.0283993115318417,0.23850645833333334,yes
20240921094316822_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,1.0,0.005611672278338945,46.0,50.0,0.2222222222222222,1.032258064516129,0.22177909722222222,yes
20240921094326188_sardine_good_(0).png,yes,20.0,5.0,20.0,15.0,1.0,0.005590756615728662,49.0,51.0,0.25,1.038888888888889,0.22818083333333333,yes
20240921094342815_sardine_good_(0).png,yes,19.0,4.0,19.0,15.0,1.0,0.005919494869771113,46.0,53.0,0.21052631578947367,1.0221183800623053,0.21131395833333333,yes
20240921094403881_sardine_good_(0).png,yes,19.0,3.0,20.0,15.0,1.0,0.005681818181818182,46.0,52.0,0.15789473684210525,1.0195965417867434,0.22789229166666666,yes
20240921094412086_sardine_good_(0).png,yes,20.0,4.0,20.0,15.0,1.0,0.0056032872618602915,51.0,56.0,0.2,1.0248550124275062,0.25042159722222224,yes
20240921094420048_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,1.0,0.005317263381779511,48.0,47.0,0.2222222222222222,1.029059829059829,0.23229291666666665,yes
20240921094428686_sardine_good_(0).png,yes,19.0,4.0,19.0,15.0,1.0,0.0055534987041836355,47.0,46.0,0.21052631578947367,1.026376811594203,0.210204375,yes
20240921094439684_sardine_good_(0).png,yes,18.0,3.0,18.0,15.0,2.0,0.005362888809438684,46.0,38.0,0.16666666666666666,1.023235294117647,0.18702416666666666,yes
20240921094448649_sardine_good_(0).png,yes,18.0,3.0,18.0,15.0,1.0,0.005304101838755304,45.0,47.0,0.16666666666666666,1.0207612456747406,0.23483493055555554,yes
20240921094457104_sardine_good_(0).png,yes,20.0,4.0,20.0,15.0,1.0,0.0059665871121718375,50.0,50.0,0.2,1.0265354800238522,0.19638923611111112,yes
20240921094506872_sardine_good_(0).png,yes,16.0,4.0,16.0,15.0,1.0,0.00544069640914037,40.0,38.0,0.25,1.029004614370468,0.17868083333333334,yes
20240921094515188_sardine_good_(0).png,yes,18.0,3.0,19.0,15.0,2.0,0.005653976630229929,47.0,44.0,0.16666666666666666,1.0189530685920578,0.1936270138888889,yes
20240921094523296_sardine_good_(0).png,yes,18.0,5.0,18.0,15.0,1.0,0.005426917510853835,44.0,46.0,0.2777777777777778,1.04340017958695,0.21833506944444445,yes
20240921094531711_sardine_good_(0).png,yes,17.0,4.0,17.0,15.0,2.0,0.00508646998982706,43.0,44.0,0.23529411764705882,1.0296014067995312,0.23794631944444444,yes
20240921094546912_sardine_good_(0).png,yes,20.0,3.0,20.0,15.0,1.0,0.005945303210463734,52.0,50.0,0.15,1.0146509623671358,0.19783541666666668,yes
20240921094553748_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,1.0,0.005861664712778429,42.0,43.0,0.23529411764705882,1.0376470588235294,0.17591138888888888,yes
20240921094602464_sardine_good_(0).png,yes,17.0,3.0,17.0,15.0,1.0,0.005380200860832138,43.0,45.0,0.17647058823529413,1.0219203457857364,0.21858854166666666,yes
20240921094612543_sardine_good_(0).png,yes,18.0,4.0,18.0,15.0,2.0,0.0061000406669377795,46.0,45.0,0.2222222222222222,1.028056112224449,0.17072180555555555,yes
20240921094624867_sardine_good.jpeg,yes,,,,,,,,,,,,no
20240921094625179_sardine_good.jpeg,yes,,,,,,,,,,,,no
20240921094634973_sardine_good_(0).png,yes,18.0,5.0,19.0,15.0,2.0,0.005448601525608427,46.0,52.0,0.2777777777777778,1.0415464512406232,0.24516076388888888,yes
20240921094635786_sardine_good_(0).png,yes,18.0,5.0,19.0,15.0,2.0,0.005448601525608427,46.0,52.0,0.2777777777777778,1.0415464512406232,0.24516076388888888,yes
20240921094644874_sardine_good_(0).png,yes,17.0,3.0,18.0,15.0,2.0,0.005510653930933138,44.0,48.0,0.17647058823529413,1.0249454318677893,0.22072506944444445,yes
20240921094656040_sardine_good_(0).png,yes,18.0,3.0,18.0,15.0,1.0,0.005228302544440571,43.0,47.0,0.16666666666666666,1.0204788001153735,0.2417775,yes
20240921094706744_sardine_good_(0).png,yes,20.0,3.0,20.0,15.0,2.0,0.005802707930367505,48.0,54.0,0.15,1.0171064076543925,0.22498715277777778,yes
20240921094707492_sardine_good_(0).png,yes,20.0,3.0,20.0,15.0,2.0,0.005802707930367505,48.0,54.0,0.15,1.0171064076543925,0.22498715277777778,yes
20240921094716569_sardine_good_(0).png,yes,18.0,3.0,19.0,15.0,1.0,0.005456529647144416,47.0,46.0,0.16666666666666666,1.0221638961796442,0.2156779861111111,yes
20240921094724755_sardine_good_(0).png,yes,19.0,4.0,19.0,15.0,1.0,0.005720823798627002,46.0,51.0,0.21052631578947367,1.021498954911914,0.22054569444444444,yes
20240921094734239_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,1.0,0.005628517823639775,43.0,45.0,0.23529411764705882,1.031548757170172,0.20022118055555554,yes
20240921094743555_sardine_good.jpeg,yes,,,,,,,,,,,,no
20240921094758915_sardine_good_(0).png,yes,18.0,4.0,18.0,15.0,1.0,0.006270903010033445,45.0,48.0,0.2222222222222222,1.025,0.16962305555555557,yes
20240921094806594_sardine_good_(0).png,yes,19.0,3.0,20.0,15.0,2.0,0.005679666792881484,48.0,54.0,0.15789473684210525,1.0193362193362194,0.232606875,yes
20240921094939605_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,1.0,0.005653976630229929,43.0,44.0,0.23529411764705882,1.0298602287166454,0.19198715277777778,yes
20240921094947918_sardine_good_(0).png,yes,20.0,4.0,21.0,15.0,1.0,0.005651846269781462,50.0,51.0,0.2,1.0259039395574743,0.22550402777777778,yes
20240921094958890_sardine_good_(0).png,yes,17.0,3.0,17.0,15.0,1.0,0.005279831045406547,41.0,37.0,0.17647058823529413,1.0258382036296525,0.18491479166666666,yes
20240921095006975_sardine_good_(0).png,yes,19.0,3.0,19.0,15.0,1.0,0.005656108597285068,46.0,47.0,0.15789473684210525,1.0187221396731054,0.2082579861111111,yes
20240921095015790_sardine_good_(0).png,yes,17.0,4.0,17.0,15.0,1.0,0.005405405405405406,42.0,42.0,0.23529411764705882,1.0275,0.199745625,yes
20240921095024733_sardine_good_(0).png,yes,16.0,3.0,17.0,15.0,1.0,0.0053898670499461015,41.0,42.0,0.1875,1.0220658778381835,0.20375416666666665,yes
20240921095035005_sardine_good_(0).png,yes,18.0,6.0,19.0,15.0,2.0,0.005432814197754437,48.0,48.0,0.3333333333333333,1.052143684820394,0.2276488888888889,yes
20240921095043869_sardine_good_(0).png,yes,21.0,3.0,22.0,15.0,1.0,0.005599104143337066,53.0,60.0,0.14285714285714285,1.0162203913491246,0.2687934027777778,yes
20240921095052122_sardine_good_(0).png,yes,19.0,5.0,20.0,15.0,1.0,0.005658242172764994,50.0,49.0,0.2631578947368421,1.0328435609334485,0.2127529861111111,yes
20240921095100544_sardine_good_(0).png,yes,16.0,5.0,17.0,15.0,2.0,0.005859375,42.0,41.0,0.3125,1.0481039325842696,0.166405625,yes
20240921095110732_sardine_good_(0).png,yes,21.0,4.0,22.0,15.0,1.0,0.005978477481068154,53.0,64.0,0.19047619047619047,1.0214109250617622,0.2491092361111111,yes
20240921095124714_sardine_good_(0).png,yes,19.0,6.0,20.0,15.0,1.0,0.005723006486074018,52.0,54.0,0.3157894736842105,1.0469935785172213,0.22935784722222222,yes
20240921095136954_sardine_good_(0).png,yes,19.0,6.0,20.0,15.0,2.0,0.0062318238471125885,74.0,54.0,0.3157894736842105,1.0556253928346953,0.19491277777777777,yes
20240921095144137_sardine_good_(0).png,yes,21.0,4.0,22.0,15.0,2.0,0.0058184639255236615,53.0,64.0,0.19047619047619047,1.0196808510638298,0.26524055555555553,yes
20240921095151428_sardine_good_(0).png,yes,17.0,3.0,17.0,15.0,2.0,0.005436752446538601,43.0,41.0,0.17647058823529413,1.0216249613839976,0.19527368055555555,yes
20240921095159264_sardine_good_(0).png,yes,17.0,4.0,17.0,15.0,1.0,0.005351409204423832,42.0,43.0,0.23529411764705882,1.0284463894967177,0.20908131944444444,yes
20240921095207560_sardine_good_(0).png,yes,18.0,5.0,19.0,15.0,2.0,0.005357142857142857,46.0,47.0,0.2777777777777778,1.0365005793742759,0.23199979166666668,yes
20240921095215643_sardine_good_(0).png,yes,17.0,3.0,17.0,15.0,1.0,0.005607476635514018,43.0,45.0,0.17647058823529413,1.0243427458617331,0.20257263888888888,yes
20240921095224523_sardine_good_(0).png,yes,18.0,4.0,18.0,15.0,2.0,0.005317263381779511,46.0,46.0,0.2222222222222222,1.0277617119722382,0.23025159722222222,yes
20240921095235935_sardine_good_(0).png,yes,18.0,3.0,18.0,15.0,1.0,0.00556379821958457,44.0,50.0,0.16666666666666666,1.022181707687633,0.22756965277777777,yes
20240921095244858_sardine_good_(0).png,yes,21.0,4.0,21.0,15.0,1.0,0.0056990881458966565,52.0,58.0,0.19047619047619047,1.0209395973154363,0.25155256944444443,yes
20240921095252570_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,2.0,0.0054249547920434,47.0,43.0,0.2222222222222222,1.028972783143108,0.2068404861111111,yes
20240921095301349_sardine_good_(0).png,yes,19.0,4.0,20.0,15.0,2.0,0.005852516582130316,49.0,49.0,0.21052631578947367,1.0213080793134064,0.2027363888888889,yes
